mi novia diciendo que otra niña está loca y celosa jajajaja	0
cuantas cosas dije que iba a hacer y no he hecho ni madres! 🤷‍♂️😂	0
ya lo veo venir el miércoles el profesor me tirará de a loca y derechista :( perdón por no confiar en ninguno político profesor	0
no toquen a #chucky malditos hijos de su perra pinche madre.	1
ando que me lleva la verga literalmente #morritocoyotero	0
luego estan chillando que libertad de expresión y sus putas madres	0
y de atascado le seguí dando verga a este culo súper rico!!😋😋😋😋	0
por eso no te vas a casar pronto sigue juntandote con puro joto	0
¿como es posible que mi cobro sea 3 veces mi renta mensual con un plan fijo @usuario son unos putos ladrones.	1
chinguen a su madre putos! @usuario @usuario #holanda	1
lleva a tu hijo con las putas y cogerá una vez enseñalo a tratar a las mujeres y cogerá por siempre.	0
solo espero que no le manden sus putas indirectas 😀	0
jajajajajaja no mames no tienen dinero para el pozol y ya andan mamando con un celular	0
de verdad ya quiero irme a la verga de mi casa siempre me tiran mierda bajita la mano.	0
jajajajajajajajajaja!!! vales 10 km de verga!!! picate el rabito	0
validada - ximena - 2228070012 ¡soy tu niña ideal!  voy super limpia visto juvenil casual todo bonito &amp; coqueto	0
gracias a dios calificaron maestro alguien tenía que llevar la cocaína y las putas más hermosas del mundo. lo celebro.	0
que le pasa a la gente que no para de hablar en el colectivo? no son las 7 de la mañana todavía  hdp	1
si no es el segundo piso es ruo san joaquin... ya estoy hasta la madre del tráfico!!!!	0
#nuncafaltaelque  se cree narcocholofresa drogadicto... etc y el que no le encaja ni una verga!	0
forzan si dices q lastienes todas pon dna de bts sino eres un cachorro puro choro y la novia loca del pege	0
"messi frente a cámaras ""todos unidos para sacar adelante esto"" messi fuera de cámaras ""putos periodistas""  lo normal en ese hipócrita!"	1
@usuario cállate corruppto  hdp  vais a resucitar lo peor de la izquierda y verás como os cagáis encima basura	1
el trata de blancas quiere seguir mamando y dar de topes y el corrupto de eruviel lo llama que par de zanganos	0
#nuncafaltaelque dice ser una mera verga en todo pero todo el mundo sabe que es un reverendisimo pendejo 😂	1
me caga que no hay gente en el macstore y me pregunten si hice cita.  no hay putas nadie verga!!!	0
como cuando ves que se llevan tu crédito por el trabajo y ni las putas pinches gracias te dan . #alv	0
un consejo. mandale una sonrisa a aquel/aquella hdp que trato de joderte. le va a doler más.	1
mamando su propia verga en el parque  mas gratis en ►	0
@usuario @usuario oye we y xq siempre cagas el palo jajajaja! esto no es comedia pa! vete a la verga mejor a realizarte de youtuber o q se yo	1
cuervillos y cuervillas!! jajajaja! putos genios 👏👏👏👏👏👏 #clubdecuervos #chavaparagobernador	0
los hombres antes éramos más románticos porque las mujeres no eran tan putas.	1
todas las mujeres son putas menos mi mamá.  ella no me cobra.	1
"@usuario ""me mienten la madre"" jajajajaja te mamas caliente😂😂😂"	0
@usuario puta madre carajo me lleva la verga jajajaja gracias. 😂	0
hoy es mi cumpleaños ¡saquen las putas!... las necesito para que me abracen. 🙌🏼🙁	1
una chica excelente. bastante loca de a ratos. a veces tan triste. a veces tan muerta de risa. a veces mala.	0
@usuario @usuario todo méxico no @usuario desea anhela espera que la selección pierda. por eso chingas a tu madre puig	1
:) la vejez..!!1 es un limite.. o el dinero!!1 por que sin dinero no hay putas!! jajaj	0
ya confirme que dejarte en visto no funciona. que putas quieres un levantón michoacano a la verga o qué pues.	0
o quizás me parece demasiado gracioso porque no he dormido ni putas.	0
5)a tubazos o de menos la voy a reventar un cristal estoy haya la madre de estos nacos váyanse a la verga putos microbuceros miserables	1
jajaja ¿qué pedo con la que se caga y huele culero? la etiquetamos para que deje de mamar la muy perra 🐕 o le sacamos sus fotos ?	1
cuando tus tíos no te eligen en ningún equipo de fútbol porque saben que eres joto 😂😂😂👑	0
la vida se pone tan chula como tu decidas que se te ponga....pontela poca madre!!!	0
@usuario hola toño ayer en tu programa como a las 10:25 narraste 1 carta de una madre enferma de cancer a su hija me puedes regalar título	0
que pinche hentai ni que la verga la historia de perversión sexual más mamona de la historia xd	0
"jaja piensa que eres una pinche guitarra ""se afine"" puto naco."	1
cuando méxico me comí 7 horas y no era como que pudieras salir y tomarte algo no 7 putas horas seguidas sin poderte mover.	0
#felizmiércoles chinguen a su madre todos perros #rt🔥	1
lo mismo que le pasa a cerro siempre.  se llena el estadio de hijos de putas murmulladores y silbadores.	1
chavos de guanajuato se intoxican con tinaco de agua loca; una desmayada	0
siempre ando mamando que quiero ir al cine y ahora que tengo que ir no quiero 😂	0
mi primer video en twitter si les gusta diganme para que suba más  den favorito y retweer #martesdeganarseguidoras…	0
"wey en españa the hangover o ""¿qué pasó anoche?"" se llama ""el resacón"". verga."	0
@usuario ¡que viva la madre rusia!	0
¿por qué las fotos de nalgas y chiches generalmente van acompañadas de una frase motivacional? no hay necesidad. puteen sin mamar tanto.	1
yo siempre voy a acompañar a gente a todos putos lados ... y a donde pinches yo quiero no . real ya se me está acabando la paciencia	0
la chica de humo es la mejor canción del pop en español. fav si estás de acuerdo. putos no.	0
idea millonaria: trajineras express destino a la verga. ida y vuelta. con parada en el puesto de elotes. bonito paisaje.	0
con las re putas ganas de llorar que me dieron... y el trabajal que tengo para la noche me dan ganas de irme a dormir.	0
#cosasquememolestan que se enojen cuando los molesto. ches putos	1
me encantaría que me mamaras la verga y darte una buena cogida enfrente a tu cornudo saludos	0
@usuario @usuario jajajajajajajajaja es que es luchona a medias🤷🏼‍♀️🤷🏼‍♀️	0
ya solo me encabrono y me encabrono todos los putos dias	0
si escucho música de león larregui en las noches y sonrío ya valí verga? tweet serio!	0
@usuario es una mamá luchona	0
vamos a beber el fin o qué pedo? le digo al puñal de tu hermano y que se arme.	0
ya no iremos jajaja cambio de planes drastico papa nos mando a la verga	0
obvis!! es siempre me la limpio yo... te dejo mi pito pa que tu me lo limpies maricon! jajajajaa 😜😜🤣	1
baila como pinche joto. ese cara de caballo sarnoso 😂👌	0
jajajajaja me pelas el rifle jajajaja solome da risa que eres bien macho bien broncudo un peleonero d…	0
los like de los putos esos de tus amiguitos. #cosasquememolestan	1
@usuario @usuario @usuario @usuario y ya ni me vuelvan a comentar chinguen a su madre todos y bloqueados por pendejos y jotos	1
#esdesesperanteque se sientan ofendidas cuando están casadas y andan de putas tragándose mis migajas jajaja	1
#ripiggy fuisre un perro hdp pero al final mostraste tu valia	1
que rica putita siempre tan sensualuna delicia admirar esa exquisita putita caliente	1
mi hermano se pasa de verga si de por sí nadie me hacía caso ahora con sus mamadas menos.😂😡	1
la ortodoncista se mamó me puso unas ligas rosas en lugar de unas guindas 😒	0
es depresión o tal vez estrés pero neta no tengo idea de que putas traigo.	0
mamá luchona atención a la bendición	1
pongan sus putas direccionales que no están de adorno	0
cuando quieras putito jajajajaja ponle fecha hora y lugar vas a ver quién se la pela a quien jajajaja putito	1
pinches sextuiteras que no responden ni nada valen verga	1
aveces me quejo de varias vainas que pasan en mi vida pero recuerdo que tengo netflix y todo me vale madre!! xd	0
felicidades a mi bro mi otra mitad pero más joto y que me ha bloqueado más de 6 veces. tkm @bayronm2	0
miriam madre de 4 hijosfue levantada violada y torturada por militares;”ejército es el brazo asesino del gobierno”	0
les voy a contar la historia de cuando orine en un puente peatonal... yo iba hasta la madre de pedo y me faltaba mucho para llegar a mi casa	0
extraño poza bueno a mi familia en si porque sales a comprar tu zacahuil y te matan a la verga :(	0
ahorita estaríamos en calzones acostados viendo una serié pero te valió verga nuestro amor.	0
@usuario @usuario jajaja puro puñeta amargado ya superenlo regios chupense sus tecates y partanse su madre rayados y tigres es lo unico que saben hacer	1
me estoy volviendo loca y al final me voy a teñir entera de morado. como que me apetece muchísimo pero miedito.	0
pues que puto ya llegale a la verga pinche cachagranizo	1
@usuario @usuario para que le hace caso a un reverendo imbécil lameculos del pri.	1
ya no me gusto esto de ser madre padre hermano nieto mpss investigador asalariado. ¡ya regresen padres mios!	0
error de los putos coordinadores defensivos y ofensivos	1
aprendan a querer la espina o no acepten rosas putos	0
en mi círculo social puedo tener a drogadictos putas asesinos pero gracias a dios a nadie que asista a #estamosunidosmexicanos 🐶🐻	0
pues la verdad putos periodistas muertos de hambre!	1
hoy volví a hacer ejercicio después de mucho tiempo de amarranarme. chingo a mi madre si lo dejo otra vez guarden este tuit.	0
los jovencitos karen y erick fueron asesinados hace un año en #ecaterror y su madre aun espera justicia.	0
¿apoco si me veo bien loca si le digo que hoy cumplimos un mes de conocernos? ❤️	0
como pueden lucrar con niños...basuras hdp ...😢😢	1
ya dejen de colgarse de la fama del mejor youtuber 'dalas'. putos.	0
ya pase yo- me llamo la atencion y me instale si es la de las fotos ya tiene como sus 36	0
@usuario pero manda a chingar a su madre al werever jajaja.	1
siempre habrá dinero y putas y borrachos hasta que caiga la última bomba”. charles bukowski	0
me encanta usar medias negras 🙈🙈 #sissy #travesti #pasiva #culona #pantimedias #putita	0
hoy al brujo morales lo mandaron a la goma por meterse con las chivas. en el programa de tdn tribuna interactiva.	0
en un día hice todos los putos corajes que no había hecho en una semana.	0
necesito a alguien que me explique porque a los hombres les encantan las morras putas.	1
#missyouonedirection si los putos no regresan en 2020 juro que no sabré que hacer con mi vida. hago que regresen si o si	0
es de lo que más putas pinches me castra en la vida	0
uta madre cada vato del mundo me cae tan gordo?? o sea mijo no te soporto estás todo meco y te crees la gran verga por tirarte un pedo	1
de verdad que un día de estos me voy a volver loca de tanta tarea.	0
buenos días morbositos  un seguidor nos manda su rica verga 😍😜😝😝	0
@usuario hola pinche toluca. te pones bien fría hija de tu puta madre.	1
eres un putete prepotente y marica cuando gustes !!!	1
se antoja mamar esa puchita y meterle la verga por el culo	1
@usuario @usuario patricia perdió fuerza porque en méxico tenemos la sierra madre occidental aquí desgraciadamente no hay nada que lo detenga 😕	0
en vez que estén con putas o algo así estan gritando por su pinche fifa como 15 niños💆	1
el bacacho si es lo más deli.🤤❤️ustedes que se creen buchones y al final se lo terminan mamando. 🙄	0
leo historias hermosas del momento que la madre vio por primera vez a su hijo yo le dije esto es? #madredelasco	0
oh nene si pienso en ti me vuelvo loca ya no puedo paraaar🎤	0
iba a darles los buenos días y me entero de lo de las vegas ¿que putas le pasa a la humanidad?	0
país donde está la gente más luchona y chingona del mundo!! #vivamexicocabrones #vivamx #mexico	0
ps que bonito festejan pero en el mundial nos la pelan putos 😉🤘🏼🇮🇸	1
odio los putos mosquitos de mierda asquerosos hijos de puta	0
nadie imagina que esté pinche lameculos de día se transforma en el mismísimo todas mías de noche @usuario	1
7 minutos con mangel? ay lpm y cuanto duran los de ruben 2 putos minutos los odio @usuario	0
y no tienen ne caps no la chinguen con estos putos	1
por más que te esfuerzas en hacer las cosas bien la caga así putas no se puede	0
si yo tuviera una death note seria como kira pero me dedicaría a extinguir a todas las putas !!!	1
"he leido mucho sobre la gente hablando de ""putas"" ¿que les hicieron de chiquitos amigos?"	0
baia baia hijo de tu puta madre traicionero. 😂😂😂😂😂 3 a.m. de jesse &amp; joy	0
que putos haters :'c no saben la buena comedía lo as intentado :'c	1
"mi tía quiere cambiarle a ""hoy voy a cambiar"" me vale madre alv la vida de lupita no mames  #mexicandesmotherpalmundial <url>"	1
@usuario @usuario #silup sacó a guardado y valió madre	0
jajaja también valió verga la señal del ecuador-perú	0
yo no puedo pasar ni 5 minutos sin mandar a la verga a alguien	0
@usuario inténtalo esta con madre.	0
siempre le  doy una nueva oportunidad al amor  xq no quiero estar frustrada y convertirme en una luchona o feminazi 😂	0
neta si me dio en mi madre.🤦🏻‍♀️	0
que calificación le dan a este wey con semejante verga? 😍😍😍😍 yo le doy un 10.	0
@usuario se lo debemos al maricon.agachon.convenenciero del prianrd. arturo nuñez .este hijo de puta solo hace acuerdos p jodernos.?dixit.fobaproa???	1
ya mate 7 putos moscos y se escuchan mas que me estas contando joputa	0
"estudiantes de la ug festejan cumpleaños con 500 litros de ""agua loca"" varios resultan intoxicad…"	0
voy a vengarme de ese marica voy a llenarle el cuello de polvos pica pica. 🎼🎤	0
por qué chingaos cuando más tarde voy todos los putos semáforos tocan en rojo? 🙄	0
ojalá pierdan en el repechaje pinches hondureños putos y corrientes.	1
ya va a ser halloween 🎃  niñas aprovechen para disfrazarse lo más putas que puedan es en la única fecha en la que todas son una misma.	1
todas las karlas son bien putas. y les encanta la verga...menos a una que es mi amika...	1
#puropinchiparty universitarios de guanajuato festejan con 500 litros de “agua loca” y terminan intoxicados	0
#miladoperversodice quiero verga de #puebla #felizlunes @usuario @usuario @usuario @travestisexico	0
hice dos putas planas para que le dijeran a la doña que no dejo tarea n muero de coraje pero barrio no mata barrio	0
@usuario qqq cínica hdp vos tampoco hablaste no diste la cara con nisman y la trajedía d once... sinverguenza	1
como cuando estas en una tienda y escuchas #todavia y gritas como loca. te amo. ❤️	0
sabes que ya valiste cantidades descomunales de verga cuando ves algo y se lo quieres regalar.	0
ay por favor la tradición del rotoplás de agua loca era norma desde que yo era estudiante y miren que eso no fue…	0
cada día silencio a alguien nuevo. putas historias.	0
candelas nunca maltrato a nadie gratuitamente como ha hecho miriam con yang.…	0
¡a #méxico #yaselollevolachingada con estos políticos corruptos de💩! @usuario sólo estuvo en la @usuario para soltar a sus amigos #hdp	1
quiero meter mi verga en tu ano y embarrartelas de tu caca y dártelo a mamar	1
que buen día para encontrarme al puto taxista degenerado y por buen día me refiero a que no puedo escoger peor día pa chingar la momi.	1
-hola pinche putita te quedaste sin mundial. @usuario @usuario	1
@usuario @usuario no tienes madre culero !!!!	1
que no vayas a ningún puto pinche perro lado no mames capta las putas cosaaaas.	1
siii putos no era penal anda a grabar porno puto calvo de braserz &gt;:v	1
"verga. ya borró mi ""te quiero"" mi ""me encantas"" y seguro quitó mi post it con una cita hermosa. 😔"	0
no puedo creer que ya se van a cumplir 2 años de purposeaún me acuerdo estar como loca al saber sobre el regreso de justin me siento vieja	0
y no me puede gustar una piba que no esté loca o me putea un poco primo o paso de su jeta	0
su mejor amigo va a ser su mejor amigo y les jurará lealtad eterna hasta que su novia la loca diga lo contrario. 😐😑 #sinbroncasmorra	0
debo borrar mi historial en google y todas las preguntas que he hecho sobre las putas antes de que llegué mi novia.	0
jaja pues claro es muy facil cuantas veces lo hacho el #pri un chingo con medios vendidos pero pueblo d #mexico ya esta asta la madre	0
se busca php dev con angularjs que sepa vivir de puro pan y verga porque solo pagan 6mil al mes #vacantesmalas	0
matame por favor esto de ser universitaria y mujer luchona emprendedora de diseño no deja. mejor será la loca de los gatos 😭	0
#name?	0
tengo pegada una canción de bad bunny ¡verga verga verga verga verga! ayuda.	0
que los vecinos dejen de joder todos los putos días con su música a todo lo que da #dosogas #kcaargentina	0
gol de perú carajo. adiós a chile.  sigan haciendo sus putas campañas de querer amañar y que argentina no fuera al mundial. gol.	0
hay unos weyes a lado mío hablando de el concierto de mon laferte no tengo dinero pero denles unas toallas barniz de uñas para estos putos	1
jajajaja no creo porque @usuario es joto aparte de un vergazo hasta la polilla le van a sacar. @usuario grande maestro 👏	1
sonríele a todos no es necesario que todos sepan que te pelan la verga. 😌😌😌	0
que buena cachetada eso te sacas por mierda y culo ah y por pinche marica jajaja!!	0
también ya llegué a la edad en la que no me interesa que la gente me quiera se agradece más que no estén chingando.	0
el arbitraje es el agente especial de decio para que el america sea campeon ... no tienen vergüenza ... ni madre	0
"el argentino es soberbio incluso con el argentino.  ""para los putos periodistas"": la dedicatoria de la selección por su pase al mundial."	0
no dejes para mañana lo que puedes mandar a la chingada hoy 🤷🏻‍♀️😊	0
hdp ladrón y neonazi !!!	1
todos #hdp lo que merecen es que ya se aplique #penademuerteya #yabasta le urge a #méxico	1
#enamorandonos pinche programa de mierda putas y prostitutos	1
#nuncafaltaelque llega tarde 😎🙌🏻 y le vale madre como quiera.	0
@usuario @usuario jajajaj putos mamadores siempre me hacen el feo por fresas jeje yo soy hijo del pueblo y rey del queso de puerco y lo digo sin miedo	1
después de leer lo de sedesol: ojalá ya se vaya a chingar a su madre el pinche pri en las próximas elecciones pinche bola de ratas.	1
el mejor amigo del hombre es el perro y el de las mujeres los putos y las gordas.	1
me enfurece ver que la gente se trague los putos tacos de tamarindo.	0
comenta una frase típica de mama luchona.	0
@usuario  soy yo o le cambio el nombre al bídío? jajajajaja hdp	1
:( esta de la verga amigo ya van mas de 10 muertos en esta carretera en la ultima semana bendiciones.	0
por fin pude ver el capítulo de los simpson de ˮalto ahí locaˮ jajaja	0
por está madre me agarré a vergazos con el de la combi y no le pagué el puto decía que ya no valen.	1
@usuario @usuario y el hijo de su puta madre de @usuario  cuando saldrá a condenar los hechos ./.	1
me sentía súper loca por ponerme triste por joe jonas y entro a twitter y me doy cuenta de que no soy la única jsjs.	0
“me cagas a la verga wey” es mi nueva frase favorita.	0
mi madre también me suma y me resta años según le conviene :(	0
....y muy decepcionados y encabronados que digo encabronados hasta la madre de los políticos de mierda como tú <url>	1
jajaja poca madre!!!!!!	0
me caga ver sus caritas felices cuando tanta pinche gente la pasa de la verga y se pone peor	0
pues no la tengo puñetas pero ya lo vi pasar al joto y por eso lo digo	0
necesitamos que todos los políticos rateros e hdp como tú se vayan mu…	1
que basura los putos compañeros de messi por dios santo	1
le hice la parada al pinche autobús tres putas veces y le valió verga.	0
llevo desde las 12:00 haciendo tarea como loca y aún no acabo 🙄	0
la falta de amor es la mayor pobreza: madre teresa de calcuta #hqc	0
cuando tuvieron dos putas semanas para hacerlo 😡😡😡😡	0
no es mi culpa que yo si sepa divertirme y tu andes valiendo verga 🤷🏻‍♀️🤙🏼	0
hijo de perra! chingas a tu reputísima madre imbécil!!	1
y el aprendiz dice que no hablemos mal del marica de peña nieto. y todos estos ojetes matando y robando. no tienen madre	0
que poca madre que en pleno siglo xxi exista esa pobre mentalidad de discriminacion	0
estuve a punto de comprarme un peluche de tiburón de $532. ¿para qué verga? no sé pero estaba bien bonito.	0
vivan esos culos que aguantan chingon las limadas de verga en el culo!! cuantos de esos culos aguantadores me siguen?? h…	0
!es verdad! !luis le manda un saludo a una chica luchona y luis la admira! !y le doy toda la razón! !también me sorprendio!	0
oye @usuario no le pierdes con el precio de tus boletos contra los putos del américa?	1
@usuario enfrascado en su berrinche le vale madre que se incendie la panaderia. en su obsesión por el 2018 está destiñendo al pan!.	0
sólo la loca de aquellos ojos tristes e impenetrables sabe lo que es ser forjada por la nostalgia. #apuntitos de #cuentitos	0
ya  a la verga me voy a ir a dormir pinches ojetes siempre cambiando las cosas de un día otro que se jodan...	1
ya qué putas esperan para vender el rancho de javier duarte sus posesiones y 19 propiedades mucho dinero para ayudar #sismo19s #mexicodepie	0
si ya usaste “puta” y “ pendeja” no veo porque  no usar la palabra correcta al final...es “culo”	0
"me cagan esas chingaderas y todo lo que tenga que ver con putos norteños imbéciles y gente que dice ""fierro"". cultura mierdera."	1
pues nos hubiera salido mejor que se fuera de putas como su padre.	1
"en mi libro ""puta madre me quedé dormido"" les hablaré de cómo llegar a tiempo q la primera clase."	0
mi escuela flasheó jornada de lectura hoy qué es eso loca	0
lo que más deseo es que se queden sin mundial los putos chilenos de mierda.	1
jajaja ya sabemos a que equipo le va éste administrador o eres otra de las putas de pulido?	1
me encanta cuando se sorprende y habre esos putos ojotes se ve estupidamente sexi 💛 ¡siempleme me encanta!	0
mi fin de semana empezó de poca madre. ahorita estoy con unas putas... con unas putas ganas de llorar porque no estás aquí a mi lado.	0
no mames cuándo empezaron a tardar entre 30 y 40 minutos los putos taxis en llegar? es pinche campechito que jodido!	0
joder que a mi también me volvieron loca con tanto griterío me dueles leeteuk 😂 super junior returns	0
mis madrugadas escuchando a dld son a toda madre.	0
deja ya las putas drogas pinche marihuano de mierda	0
"""¿qué tiene que ver el calentamiento global con los huracanes?"" está y otras razones por las cuales ya nos cargó the verga word."	0
me tienes loca desesperada pues sus problemas son complicados como le explicó yo me enamoró entre más huye yo más lo adoro...🎶	0
que rico el morbo de no saber ni a quien se la estás mamando	0
@usuario que ella se haga  pendeja (así me@dijeron que se dice 🙊) no le quita a él lo nefasto.	1
en #tijuana recupera policía a niño q había sido extraído de los brazos de su madre en #villahermosa #tabasco	0
@usuario @usuario pero q tal este pendejo del #mm se mamó más de 5 millones de pesos en sus putas chambritas para la foto que poca madre de enano voz de pito	1
pero que putas madres 😱😱😱😱😱😱😱😡😡😡😡😡😡😡😡😡😡😡😡😡	0
qué noticia más triste gales y mi garethcito quedan fuera del mundial sin que haya tenido oportunidad de jugar hoy 😩😰  putas lesiones 😔	0
#creóque mamá se está volviendo loca!!!  así dirán mis hijos :p	0
como van a dejar el agua abierta se inundo todo hdp	1
inviten a @usuario #filzócalo a que lea de que trató la revolución mexicana. pinche viejo clasista hdp	1
que pinche miedo la neta está bien loca no se qué clase de persona hace estas estupideces por un artista pero bueno.	0
no mams sí me paso de verga no leyendo los mensajes por eso ya nadie me escribe.  😂😂😂😂😂	0
#lasbuscamos gladys bojórquez y leslie padilla madre e hija 36 y 17 años 10/7/17 #culiacán #sinaloa #911	0
¿así de putos son todos los chagureños? que puta vergüenza. 😂😂😂	1
jajajaja obvio no si quiere el wey ni que fuera la gran cosa para andarle rogando el pvtito me la pela. 🌚😂	1
estoy valiendo verga súper duro hoy neta me vine a un bar cerca de univa que no es chileria a tomar sola pqe si ya estoy harta bai	0
mira lo cursi que me has convertido si esto no es amor entonces soy una loca sin motivos.	0
🤣🤣🤣 mi vida eres la mejor! dí lo q digas y a la verga los haters heteropatriarcanormados! block y be happy! 😘	0
tanto que lucharon los dreamers por daca para que llege un pendejo y lo quite fck que change a su madre todo aquel que votó por el !😒	1
no mames está bien verga jajajjajajaja debes verlo.	0
el duro aprendizaje de ser madre	0
estados unidos y chile no irán al mundial putos reaccionarios siguen temiendo a la urss.	1
de a verga loco y más hecho verga es leerlo x tw  saludos desde mex	0
@usuario @usuario @usuario @usuario los lameculos siempre defendiendo al que les da el hueso y además creen que todos son de su condición para putas tu puta madre es la líder!	1
apuestale tu pucha de joto a @usuario pinche muerto @usuario	1
chile afuera. entristecen todas las putas del mundo.	1
@usuario dales en su madre	0
brasil ya elimino a chile jsjaja putos chilenis de mierda que bueno que no van al mundial	1
estoy hasta la madre de la pinche lluvia.	0
la loca estuvo en el hospital por comer tanto y parece que no entiende que se tiene que controlaaaarrr	0
que poca madre... la estafa maestra: graduados en desaparecer dinero público	1
a estas alturas de la carrera ya me esta valiendo verga la escuela. no es como que la vaya a dejar pero el último modulo ya no me interesa.	0
como que quién verga soy? hija de tu puta madre. pues aline quién más?	1
hoy llámenme la señora de la casa! mujer luchona 👩🏽‍🌾💪🏼 súper?desayuno limpieza mandados 😰	0
no debes de opinar nada...por que me vale 3 pinches hectáreas de vergay tu mamá pinta topes pendejo	1
haha hay gente muy loca  me toco un teman en random que no hacia nada y mate a todos con widow hice el 80% de eliminaciones ...	0
cc te pones a tuitear para que se te pase el famosisimo fenómeno llamado cama loca 🤕🤢😬 aiuda	0
o puedes darle los huevos en una canasta con un moño de regalo igual no los necesitas y te va mandar a la verga po…	0
una niña hizo que me guste y luego me mandó a la vrg que hago? :(	0
"básicamente alegaba que las mujeres que dicen ""verga"" son vulgares. pero que no la consideraramos sexista por pensar eso."	0
@usuario pues ya largate a vivir a venezuela @usuario  anciano hdp! orate de mierda! acá solo nos fastidias con tu horrible presencia!	1
ah qué putas ganas de arrancarte los labios a mordidas.	0
sus lagrimas del lobo :(... somos la peor especie en este mundo.	0
esperate a que méxico vaya para allá. méxico los va a eliminar del mundial putos hondureños	1
"""my life as eva"" es bien putita pero ni lo esconde jajaja me da risa cuando hace videos con caspar se ve la tensión sexual entre los dos😂😂"	1
putos bis me quitan a mis chicas porque son bis viste uh que asco los bis 😤😤😤😤😤	1
mañana estaré de modo joto filipina rosada y dando pláticas sobre conjuntivitis 💅	0
adivinen quién no va a llegar a su clase de las 10? 🙂 me lleva la verga.	0
que bueno que hoy juega méxico porque tú vales verga hija de la chingada.	1
"( #onair ) "" rombai ft. marama - noche loca "" #lomejor esta en"	0
que nunca se pierda la bonita costumbre de ser nalga pronta. -la más putona de las putas.	0
mejor dime que extrañaaaaas que ta loca de haceló conmigoooo bby yo c k tu me quiereeeee pide que…	0
estas bien pinche loca pero jalo 😂💜 te acompaño.😘	0
te van a deportar pinche violento jajajaja que joto eres una cachetada ..jajajajaja	1
estamos a 4 días para llegar al día 100 del hiatus comprenden 100 putos dias como es que yo sigo viva @usuario vuelvan o sale balazo	0
con razón ya vale verga el pan bimbo. te mamaste @usuario  😂😂😂😂😂	0
que verga tengo en la cara que todo mundo se me queda viendo y me obligan a que sea mas mamon 🙄🙄🙄	0
esa gente que pone la alarma sísmica para cotorrear: ojalá se hubiesen caído sus putas casas o muerto uno de sus familiares. o ustedes.	1
berenais luchona 👨🏻!!! #vivamexico🇲🇽 en distrito federal mexico	0
@usuario su definición de clase es irle a los tigres. ¿que tenga tantita madre es mucho pedir?.	0
ya desayuné ya me bañé ya salí de casa ¿qué falta? por que también ya ando valiendo madre.	0
creo que estoy medio loca. a cada rato me invento cosas que hacer maestría curso en línea discurso columna clases danza concurso y +	0
me dijeron q ya tienes otra gata tu namas quieres putas pa pasar él ratooo.	1
@usuario jajajajajaja taaa madre uno de buen pdo y te pones chocante 😒	0
el arte arcaico de mi mamá luchona favorita.	0
wey estoy votando como loca me arden los ojos no me importa #keep_mwave_exo #exo #power @weareoneexo	0
el alcalde de palma de mallorca: “¡estoy de españa hasta los putos cojones!”	0
como no te encuentro un día 😍 te la iría mamando mientras manejas 🙊🍆	0
puta madre méjico un pinche gol estan jugando contra la selección de la 11 de julio me lleva la verga	0
la madre tierra pachamama nos habla y nos habla fuerte y nosotros no ponemos atención. #consciencia	0
mujeres: no presuman que aprietan a sus veintitantos años no es un orgullo debe ser obligación pinche bola de putas. 🐷…	1
❤️ si te aventabas un zing del enreatado. - omvres no - putos no - codos cenizos no	0
pero que csm el mal parido que entró ni robar sabe el pendejo que bueno la neta que se apendejo un chingo	1
ya me tienes hasta la madre pendejo. al chile el martes el richi y yo te vamos a partir la madre.	1
eres un grito desesperado en las ruinas del amor. proclamas tu dolor como si todo mundo lo entendiera para ellos eres una loca que oye voces	0
si miren vayan a darle limones que no tienen jugo a sus putas madres hijos de la chingada estoy llorando 😥	1
como cuando inicia chupandote la verga y termina chupandote el culo	0
que putos inquilinos tan quejosos estoy a dos de mandarlos a la verga a todos así… <url>	0
cuando putas voy a empezar a tener buena suerte? 🤔	0
todavía quedan hombres románticos en este mundo. 💪👌	0
el karma tarde o temprano llegará y les dará en la madre... (yo soy el karma)	0
también necesito el nuevo de the horrors ahí les encargo no se vayan a tardar los putos años como siempre!!!	0
este intro de reggaeton con electrónica que estoy haciendo para el sábado es huérfano... porque no tiene madre‼️😍🔥🤤💀	0
"""y te comes todo el desodorante putita te encanta la verga hija de tu puta madre"" :v"	1
se que soy bien intensa pero dios me libre de volverme asi de intensa y loca como esta morra 😂	0
me recomendó mucho este libro de fotos sobre los 10 años de la marcha marica en chile y hoy por fin lo co…	0
tenía rato que no veía a bolillo tan feliz verga😭😭💞😍	0
@usuario chinga tu madre ojalá te mueras puto	1
ya cualquier puto defecto mental es motivo de aceptación. pinches deformes dejen de nacer.	1
¡me voy a volver loca si no me mudo a vivir sola ya!	0
por qué putas siempre pierdo los auxiliares a dónde se van wtfff	0
o a mis amigos de pendejos con una chava que no los valora. neta valen verga.	1
si mira tu esposa es la del dinero a mi no me vengas a mamar que compraste camioneta nueva pinche mantenido culero payaso. perdón 😇	1
¿asociación de futbolistas? ¡pinches putos! si quieren también pónganse vestidos y tacones.	1
ya puedo ser mamá luchona 😇☺	0
dieron 5 putos mentirosos y mínimo debieron dar 10!!!!	0
deja de mamar putito y cuando no les vendieron ustds boletos en la final a las gallinas no estabas chillando	1
pinches tuiteros putos solo saben ganar seguidores hablando mal de los demás 😂	1
